	Tscore	pval
ABCC6	4.1740534732316	0.00024400772088774365
ABCC6P1	0.37468628422305245	0.712941221626989
ABCC6P2	-0.09345710172452286	0.926246577375305
ABCC8	-1.0	0.34343639613791355
ABCC9		
ABCD1	1.2563697682072315	0.2212408227516408
ABCD1P2		
ABCD1P3	1.0000000000000002	0.32869468323646356
ABCD1P4		
ABCD1P5	-1.0	0.34343639613791355
ABCD2	-0.7841841464789217	0.4454114997403331
ABCD3	0.6326146744008396	0.5366731993015692
ABCD4	0.5940625908964734	0.5603773434275311
ABCE1	0.30533200546153405	0.764218134671018
ABCF1	0.5233134373326985	0.6069536690384052
ABCF2	0.26366474557953873	0.7943785608023747
ABCF2	0.7054207548701522	0.487926956051312
ABCF2P1	-0.4965635331614208	0.6278714687618405
ABCF2P2		
ABCF3	0.49999714977878346	0.6223700217563526
ABCG1	0.5085842152388439	0.6208211167396744
ABCG2	-0.4890789084245568	0.6331914431774945
ABCG4	1.0599593721183898	0.30120278544233964
ABCG5		
ABCG8		
ABHD1	-1.4026735260293721	0.18488102963547146
ABHD10	0.6263228870471148	0.5388927009434445
ABHD11	0.8660230116834757	0.39584249588596376
ABHD11-AS1	2.0313240861685458	0.05117144560355565
ABHD12	1.2213844968027932	0.23522317948096877
ABHD12B	-1.1987086936511477	0.25459905773336583
ABHD13	0.0810236424515	0.9364016690288508
ABHD14A	0.5646810550896734	0.5788388188883828
ABHD14A-ACY1		
ABHD14B	-0.3516602159143646	0.7288929897945489
ABHD15	-0.1510812855018578	0.8818512420656826
ABHD15-AS1	-0.9999999999999998	0.34343639613791366
ABHD16A	3.4180294918721508	0.0019996570605267804
ABHD16B	0.1966889230045618	0.8461518956163516
ABHD17A	0.8289657917085483	0.4147088288201567
ABHD17AP1	0.06487741314548767	0.9491070851968203
ABHD17AP3	-0.8440568395454316	0.4122822427942757
ABHD17AP4	1.4439655714835693	0.1619101812845825
ABHD17AP5	0.9388058744379135	0.3564508112646705
ABHD17AP6	-0.7109797475774486	0.49154212554217125
ABHD17AP7		
ABHD17AP8		
ABHD17AP9		
ABHD17B	1.063813707663242	0.2979932329939393
ABHD17C	0.12923081897692118	0.8985722391995453
ABHD18	0.8498267085550284	0.40706904925289855
ABHD2	-0.38155120069959314	0.7097761602772092
ABHD3	0.7341754218806241	0.47267764095822895
ABHD4	1.7584756799153995	0.09152508847840893
ABHD5	0.18766089626356197	0.854498580912205
ABHD6	0.2841270429846922	0.779122748590328
ABHD8	2.536348046011756	0.01844796613116302
ABI1	0.2640650778400444	0.7954010948947811
ABI1P1		
ABI2	-0.619548920722358	0.5465545316747216
ABI3	-0.6945070206345187	0.4984709487897475
ABI3BP	1.0000000000000002	0.32869468323646356
ABITRAM	0.9326736708078733	0.36455018508517667
ABITRAMP1	-0.49656353316142093	0.6278714687618403
ABL1	-0.07330988771839675	0.9425097012274224
ABL2	0.5625702107071215	0.5794544758854665
ABLIM1	-0.29545905572299064	0.7713559216439814
ABLIM2	-0.6304853761925723	0.5344414982210425
ABLIM3	1.6399677635101546	0.12004459820220181
ABO	0.33247596287907505	0.7421438823455402
ABR	1.749359824069488	0.09335697376955981
ABRA		
ABRACL	0.769377940653559	0.45007880269967937
ABRAXAS1	0.4023380710496093	0.6923850798822652
ABRAXAS2	0.3516666153119987	0.7299747302583721
ABT1	1.4228521082517411	0.1686323587526573
ABT1P1	0.8737735760832565	0.3914200315088985
ABTB1	0.3087235763635508	0.7612007203673106
ABTB2	0.10561239108152075	0.9167060917594878
AC000029.1	0.01852684046255725	0.9854182697383476
AC000029.2	0.30701989125981055	0.7618120654130152
AC000032.1	-0.8095188172244816	0.4300680182031904
AC000035.1	-0.9999999999999998	0.34343639613791366
AC000036.1		
AC000041.1		
AC000050.1		
AC000050.3		
AC000058.1		
AC000061.1		
AC000065.1	1.0000000000000002	0.32869468323646356
AC000065.2	1.7980088489480592	0.08656921601155573
AC000067.1		
AC000068.1	0.2734271636410265	0.7876325405667441
AC000068.2	-0.7219578423650862	0.48472031496961965
AC000068.3	0.2915411148409427	0.7731795345775528
AC000072.1	0.12949113705462534	0.8981927124401876
AC000077.1		
AC000078.1	1.0000000000000002	0.32869468323646356
AC000081.1	1.2618216232427257	0.22084865048679547
AC000081.2		
AC000082.1	1.8742931939348226	0.07487032257743702
AC000085.1	-0.17799595054287	0.8610909974515952
AC000089.1	0.21842223207924477	0.8299435314359602
AC000093.1	2.7274135251090423	0.010650088732487186
AC000095.1	-1.8898515332748682	0.07903940271923748
AC000095.2		
AC000095.3	1.717946360682701	0.10051786820161235
AC000111.1		
AC000111.2		
AC000113.1		
AC000114.1		
AC000120.1	0.6737981677625813	0.505607865794208
AC000120.2	1.7883813839247495	0.08411006611024475
AC000120.3	-0.8703202016505229	0.40503495639172815
AC000120.4		
AC000123.1	-0.3368961154606737	0.7405994036324988
AC000123.2	2.359163655075056	0.025683222613784678
AC000123.3	-0.9487547296670632	0.36082162705486687
AC000124.1		
AC000362.1		
AC000367.1		
AC000372.1	1.0000000000000002	0.32869468323646356
AC000374.1		
AC000403.1	1.2779129619707332	0.21477659867732818
AC001226.1	0.5035740649152426	0.6195951985551784
AC001226.2		
AC002044.1	1.5324732659187852	0.13834126316984408
AC002044.2	-0.28004540542303236	0.7822645843137874
AC002044.3	0.35606672596366856	0.7246551966375199
AC002056.1	-0.010979964767859155	0.9913308520915747
AC002056.2		
AC002057.1		
AC002057.2		
AC002059.1	1.4798740371494925	0.15525197482449293
AC002059.2	2.1210294181860583	0.042374000668571804
AC002059.3	1.1343541995458608	0.2657609520981073
AC002064.1		
AC002064.2		
AC002064.3		
AC002064.4		
AC002066.1		
AC002069.1		
AC002069.2	1.0000000000000002	0.32869468323646356
AC002069.3		
AC002069.4		
AC002070.1	2.6357701009549546	0.013323230328640858
AC002072.1		
AC002073.1	0.47201172379321293	0.6406918975898162
AC002074.1	-0.967022912694814	0.3587465720508035
AC002074.2		
AC002075.1		
AC002075.2	-0.7766689116398484	0.45218942761504044
AC002076.1	-1.0	0.34343639613791355
AC002076.2		
AC002090.1		
AC002091.1	0.21203535563617287	0.8358118377728964
AC002091.2	0.6941602549389506	0.49881519234745064
AC002094.1	0.6541671201608608	0.5190275614159273
AC002094.2	0.015802587149922713	0.9876146202834235
AC002094.3		
AC002094.4	0.10546953938711492	0.9173756725290076
AC002094.5		
AC002101.1		
AC002115.1	1.4306337067076835	0.16724782012403022
AC002116.1	0.7553218207984931	0.4592837959224937
AC002116.2	0.38172368481240876	0.7086903029908872
AC002127.1		
AC002128.1	-0.05153716194317812	0.9594626438659251
AC002128.2	1.0000000000000002	0.32869468323646356
AC002306.1	1.0000000000000002	0.32869468323646356
AC002310.1	0.44404032220562684	0.6607672795757851
AC002310.2	1.0825445838056897	0.2909520027827661
AC002310.3	-1.992047682223989	0.07509240487395251
AC002310.4	1.5130688316720062	0.1451673327702136
AC002310.5	-0.17679862108838598	0.8617768575007098
AC002316.1	-0.2979265035030054	0.7700005774102006
AC002331.1		
AC002347.1	0.9399102058213227	0.3549085298083454
AC002347.2	-0.6200397839822743	0.549134946236072
AC002350.1	0.32980547503768215	0.7461048878906338
AC002350.2	-0.2036166527478443	0.8413687748260792
AC002351.1	1.0000000000000002	0.32869468323646356
AC002359.1	1.1726245907539032	0.2540771070927218
AC002365.1		
AC002366.1		
AC002368.1		
AC002375.1		
AC002377.1		
AC002378.1		
AC002381.1		
AC002383.1	1.1876227352126731	0.24824192733890196
AC002386.1		
AC002395.1	0.1283574490350411	0.8990360130639321
AC002398.1	1.8998355191963332	0.07127480079989786
AC002398.2	1.434641754732371	0.1636463265163941
AC002400.1		
AC002401.1	0.632773737849885	0.5322194655141763
AC002401.2		
AC002401.3		
AC002401.4		
AC002407.1		
AC002407.2	1.7394181347710307	0.09659986650819034
AC002416.1		
AC002428.1		
AC002428.2		
AC002429.1		
AC002429.2		
AC002451.1	-0.25242909491337684	0.8044114508347807
AC002451.2		
AC002456.1	1.8755032973135795	0.07533560409352096
AC002456.2		
AC002458.1		
AC002460.1		
AC002460.2	-0.41433222028247274	0.682655587586653
AC002461.1		
AC002463.1	1.0000000000000002	0.32869468323646356
AC002464.1	1.3815641874752191	0.18800327721448312
AC002465.1		
AC002467.1	1.9293254200125107	0.06544437910119985
AC002470.1	0.4960351893963983	0.6263371151682698
AC002470.2	-0.06142900575626078	0.9514524097030048
AC002472.1	1.0000000000000002	0.32869468323646356
AC002472.2	0.49964047621672114	0.6217369347551719
AC002472.3	-1.0	0.34343639613791355
AC002472.4		
AC002480.1	1.7805374515565935	0.08575826727020458
AC002480.2	1.0000000000000002	0.32869468323646356
AC002486.1		
AC002486.2		
AC002487.1		
AC002504.1		
AC002511.1	1.2499558682611744	0.22447646642460145
AC002511.2	-0.1164995459875711	0.9087063581472208
AC002511.3		
AC002519.1	1.5450603119856454	0.13726900654442653
AC002519.2	1.2749872223130752	0.21624010673694974
AC002524.1	0.6625485011978548	0.5134837122012174
AC002525.1		
AC002529.1		
AC002540.1		
AC002542.1		
AC002542.2		
AC002542.3		
AC002542.4		
AC002542.5		
AC002542.6	1.0000000000000002	0.32869468323646356
AC002543.1	1.0000000000000002	0.32869468323646356
AC002543.2		
AC002545.1		
AC002546.1		
AC002550.1	1.5009865553419495	0.1438272884973009
AC002550.2	-0.7168534916644452	0.4885178359564931
AC002551.1	1.4669801953041997	0.15279020224629278
AC002553.1	-0.638321405647243	0.5336125268768147
AC002553.2	0.8236559232978017	0.4195889337326578
AC002558.1	-0.2646461985074932	0.7938861569053994
AC002558.2		
AC002558.3	-0.1313454765972989	0.8975471521489807
AC002563.1		
AC002980.1		
AC002981.1		
AC002984.1	-0.024520248122191057	0.9806363289912641
AC002985.1	-1.0	0.34343639613791355
AC002996.1	-0.7016464154456235	0.49835262630034927
AC003001.1		
AC003001.2		
AC003002.1	1.0000000000000002	0.32869468323646356
AC003002.2	-0.8355279241010533	0.41501132180605493
AC003002.3	1.0000000000000002	0.32869468323646356
AC003005.1		
AC003005.2	1.1101325894672145	0.27949239228722084
AC003006.1		
AC003009.1		
AC003035.1	2.2363479296201176	0.03523607721810078
AC003035.2		
AC003043.1	-0.16007748835410995	0.8743884597980741
AC003043.2	1.122913186850994	0.2741488270253817
AC003043.3	0.5700817463052579	0.5748874604483855
AC003044.1		
AC003045.1		
AC003070.1	-2.9604134441105723	0.009147395819938389
AC003070.2		
AC003070.7		
AC003071.1	1.0000000000000002	0.32869468323646356
AC003071.2		
AC003072.1	3.0838181896945165	0.004388943996876668
AC003072.2		
AC003077.1		
AC003080.1	-0.28755305897406436	0.7781514655726276
AC003084.1		
AC003086.1	-0.3785183474802157	0.7086076561402805
AC003087.1		
AC003092.1		
AC003092.2		
AC003093.1	0.7663860645692199	0.450629636885982
AC003098.1		
AC003101.1	-0.31396988182790253	0.7584278811842643
AC003101.2	1.0000000000000002	0.32869468323646356
AC003101.3	0.749120838841691	0.45971923996261954
AC003102.1	-0.03587908138265834	0.9719300755779395
AC003109.1		
AC003657.1		
AC003657.2		
AC003659.1		
AC003666.1		
AC003669.1		
AC003681.1	-0.9521318301328421	0.3587227038046682
AC003682.1	-0.9114202529504938	0.3849639497303723
AC003684.1		
AC003685.1	1.0	0.32869468323646367
AC003685.2		
AC003686.1		
AC003687.1		
AC003688.1		
AC003688.2		
AC003688.3	1.0	0.32869468323646367
AC003950.1		
AC003956.1		
AC003957.1	0.07561347249649686	0.9405926075419699
AC003958.1		
AC003958.2	-1.0	0.34343639613791355
AC003965.1	1.0000000000000002	0.32869468323646356
AC003965.2	1.0000000000000002	0.32869468323646356
AC003973.1	1.0000000000000002	0.32869468323646356
AC003973.2	-1.210085303708745	0.2570682679465058
AC003975.1	1.4491376746189444	0.16206871193916228
AC003982.1		
AC003984.1		
AC003985.1		
AC003986.1		
AC003986.2	-1.0	0.34343639613791355
AC003986.3	1.0	0.32869468323646367
AC003988.1		
AC003989.1		
AC003989.2		
AC003991.1	0.2557205400227285	0.8005477012016246
AC003991.2	-0.5534619784695589	0.5895069124642072
AC003992.1		
AC004000.1	1.3860397771905344	0.17628445616901417
AC004004.1		
AC004006.1		
AC004009.1		
AC004009.2		
AC004009.3		
AC004012.1		
AC004014.1		
AC004014.2	1.0000000000000002	0.32869468323646356
AC004022.1		
AC004022.2		
AC004023.1		
AC004024.1	-0.9933892837041763	0.34146331208895386
AC004034.1	2.2846744980656215	0.03264065149249356
AC004039.1		
AC004047.1		
AC004052.1		
AC004053.1	-0.2779446327672476	0.7833871650177504
AC004054.1		
AC004057.1	-0.21289896595424757	0.8341808040564975
AC004062.1		
AC004063.1	1.0000000000000002	0.32869468323646356
AC004066.1		
AC004066.2		
AC004067.1	-0.5779453497834236	0.5702189698370398
AC004069.1	0.04653670367541036	0.9633817516194549
AC004069.2		
AC004069.3		
AC004074.1		
AC004076.1	-1.2302468065681742	0.24831173177032032
AC004076.2	0.33423759261770425	0.7434184087661556
AC004079.1		
AC004079.2	-0.5081613699128085	0.6181865374463364
AC004079.3		
AC004079.4		
AC004079.5		
AC004080.1		
AC004080.10		
AC004080.11		
AC004080.12		
AC004080.13		
AC004080.14		
AC004080.15		
AC004080.16		
AC004080.17		
AC004080.2		
AC004080.3		
AC004080.4		
AC004080.5		
AC004080.6		
AC004080.7		
AC004080.8		
AC004080.9		
AC004083.1	0.6634834685640175	0.5124864086895624
AC004112.1	-0.9614317269943743	0.361382549163047
AC004125.1		
AC004129.1		
AC004129.2	1.0000000000000002	0.32869468323646356
AC004129.3	1.447333734076864	0.16256784354907045
AC004129.4		
AC004130.1		
AC004130.2	0.22161269267614497	0.8266255154364647
AC004134.1		
AC004147.1		
AC004147.2		
AC004147.3		
AC004147.4		
AC004147.5		
AC004148.1	0.2520952944709902	0.8044050787115042
AC004151.1	1.9465169074034103	0.06282177439303714
AC004156.1	3.0132919326345498	0.005903135579896608
AC004158.1		
AC004160.1	1.0864132571751626	0.2890744225948904
AC004160.2		
AC004217.1	1.0000000000000002	0.32869468323646356
AC004217.2		
AC004221.1	1.0000000000000002	0.32869468323646356
AC004223.1		
AC004223.2	-0.9964879866242783	0.33376788985621375
AC004223.3	-0.8806955667454325	0.4008252541637555
AC004223.4	-0.1511129137193904	0.8821965905987841
AC004224.1	-0.5014678197882975	0.6218908953789849
AC004224.2	1.4491376746189437	0.1620687119391625
AC004231.1	0.09267596201722113	0.927411100378075
AC004231.3		
AC004232.1		
AC004232.2	-0.6825214155655519	0.5054923611564229
AC004233.1	0.14434737960373212	0.8865508773412856
AC004233.2	1.662713813015366	0.11436127211939374
AC004233.3	3.0694716240674738	0.0058176840229828015
AC004241.1	2.9733135772860937	0.005771277970542711
AC004241.2	-0.08128211231782745	0.9361980143518647
AC004241.3	-0.6453572214499544	0.5319992996764824
AC004241.4	1.4491376746189444	0.16206871193916228
AC004241.5	-0.9033358339342091	0.388355297431039
AC004253.1	-0.06726727939963123	0.9469446764811427
AC004253.2		
AC004257.1	1.1876227352126727	0.24824192733890213
AC004263.1	0.006798737002627713	0.9946521370588719
AC004263.2	-0.1505144739038348	0.8816125924731344
AC004264.1	1.3581346584488028	0.18883451607769422
AC004264.2	-0.008599095480054974	0.9932905785996444
AC004381.1	-0.4965635331614208	0.6278714687618405
AC004381.2		
AC004381.3	-0.07794921147635579	0.9389717698673057
AC004381.4	-0.4528535982579044	0.6586154525673482
AC004383.1	-0.30489660281010933	0.764870237279616
AC004386.1		
AC004386.2		
AC004386.3		
AC004386.4		
AC004386.5		
AC004386.6		
AC004386.7	-0.9999999999999998	0.34343639613791366
AC004408.1	1.2436219195804283	0.22351055251174826
AC004408.2	-0.5406501138257213	0.5943340628240504
AC004415.1		
AC004448.1		
AC004448.2		
AC004448.3	-1.0	0.34343639613791355
AC004448.4		
AC004448.5		
AC004449.1	-1.3179958680966748	0.2195931175798751
AC004453.1	-0.23626199611848991	0.8155911530721954
AC004453.2	-1.5802512390782084	0.14761434373139704
AC004461.1		
AC004461.2		
AC004461.3	0.7488873352858139	0.466167347406221
AC004464.1		
AC004466.1	-0.35121848645289994	0.7299421062922005
AC004466.2	-0.6469727537251851	0.5258085732637232
AC004466.3	-0.20608424761414393	0.8404116515416865
AC004467.1		
AC004470.1	1.0000000000000002	0.32869468323646356
AC004470.2		
AC004471.1	0.45970405201165254	0.6504947639539841
AC004471.2	-0.18387723825150398	0.855914965871645
AC004477.1	-0.8027038525126219	0.4322898655959313
AC004477.2	1.1464567245730437	0.26107543073394346
AC004477.3	-1.1571085688356808	0.26614747697444296
AC004485.1		
AC004486.1		
AC004490.1	-0.13306462071961414	0.8957387598889998
AC004491.1	0.9147822806498731	0.3719047360368387
AC004492.1	-0.9929216079912864	0.34013781447089486
AC004494.1	-1.0090523447536663	0.33151908888524095
AC004494.2	-0.6836503088671213	0.5069424662259241
AC004510.1		
AC004522.1		
AC004522.2		
AC004522.3		
AC004522.4	1.0000000000000002	0.32869468323646356
AC004522.5	1.0000000000000002	0.32869468323646356
AC004522.6	1.1307679613849118	0.26746161621863185
AC004528.1		
AC004528.2	0.4100670777852978	0.6858065653119074
AC004540.1	1.1803417031654968	0.24740418946338066
AC004540.2	-0.504940246666999	0.6231360257159985
AC004542.1	0.07888443820426028	0.938278154812108
AC004542.2	-1.239312056993315	0.24087730814475108
AC004542.3		
AC004542.4		
AC004542.5		
AC004542.6		
AC004543.1		
AC004549.1		
AC004551.1	2.844095317976343	0.00848420830493217
AC004552.1	0.16166282829949877	0.8729444199010056
AC004554.1		
AC004554.2	0.5116774137559452	0.6137528824615397
AC004562.1		
AC004584.1	-0.35880392483183593	0.7246051756646954
AC004584.2		
AC004584.3	-0.9059189745615591	0.3801327719157952
AC004585.1	0.8029632247793405	0.4323916251114779
AC004585.2	1.5784566588059405	0.1294064590432612
AC004590.1		
AC004593.1	-0.8237893646638843	0.43077922266240276
AC004593.2	-0.5670993562345297	0.579199544219273
AC004594.1		
AC004596.1	1.7079005391538076	0.10387405521990592
AC004597.1	1.0000000000000002	0.32869468323646356
AC004623.1	0.16928639345278468	0.8674299090033907
AC004637.1	-1.0	0.34343639613791355
AC004664.1		
AC004672.1		
AC004672.2	2.0460523819975744	0.053477001257175936
AC004674.1		
AC004674.2		
AC004678.1	-0.7617857541859319	0.46150144843729957
AC004678.2	-0.27096815369388816	0.7900215047365274
AC004687.1	1.1015624149649632	0.2838246098122269
AC004687.2	-0.5107569529459889	0.6169397037127944
AC004687.3	-0.7658156229285016	0.4617359506932289
AC004690.1		
AC004690.2		
AC004691.1		
AC004691.2	1.0000000000000002	0.32869468323646356
AC004692.1	-1.0	0.34343639613791355
AC004692.2		
AC004696.1		
AC004696.2		
AC004702.1		
AC004704.1		
AC004706.1	-0.16432249593695103	0.8712066062357056
AC004706.2		
AC004706.3	-1.3211528068729457	0.20026595613338855
AC004707.1	-0.0770099220841506	0.9395479307896637
AC004707.2	0.01183662544682766	0.990728767883546
AC004765.1	-1.0	0.34343639613791355
AC004771.1	0.5046368209367964	0.620086548815314
AC004771.2	-0.9562844803576918	0.3512165663874389
AC004771.3	1.5642315581878108	0.13109459961555048
AC004771.4	-0.3700596929868094	0.7170348747628807
AC004774.1		
AC004774.2		
AC004774.3		
AC004775.1		
AC004777.1	1.30435512107677	0.2062280330307081
AC004784.1		
AC004788.1		
AC004790.1		
AC004790.2		
AC004792.1		
AC004797.1	0.7041713340918355	0.4907095671769126
AC004801.1	0.3981138464024271	0.6954493512502302
AC004801.2	-1.1480883255003052	0.2760940568322801
AC004801.3		
AC004801.4	1.0000000000000002	0.32869468323646356
AC004801.5		
AC004801.6	-0.382037574933906	0.7082799244721228
AC004801.7		
AC004803.1	-1.3968670952812219	0.1894875599323855
AC004805.1		
AC004805.2		
AC004805.3		
AC004808.1		
AC004808.2		
AC004812.1	-1.0	0.34343639613791355
AC004812.2	0.7155068779668432	0.4824439209182364
AC004815.1	-1.0896575746428694	0.3041783542049355
AC004816.1	0.7121957971182393	0.48613474776308085
AC004816.2	-0.29408693914073114	0.7722724005359125
AC004817.1		
AC004817.2		
AC004817.3	1.2386705763034331	0.2291351534459402
AC004817.4		
AC004817.5	0.9824870712395544	0.3338266656565093
AC004825.1		
AC004825.2	1.4759960276727624	0.15404604062462446
AC004825.3		
AC004828.1		
AC004828.2	1.431179884594863	0.16709306062013207
AC004830.1		
AC004830.2		
AC004832.1	-0.3449704672538182	0.7360079040622562
AC004832.2		
AC004832.3		
AC004832.4	1.9791888958790929	0.05949456999735622
AC004832.5	-0.7220802296992265	0.48318856509076147
AC004832.6	1.187597347636503	0.24431041793593825
AC004834.1	-1.008495139460924	0.3361590913497515
AC004835.1	-1.0	0.34343639613791355
AC004835.2		
AC004836.1		
AC004837.1		
AC004837.2		
AC004837.3		
AC004837.4	-1.0572124546886355	0.3123728743035827
AC004839.1	0.9404991650939161	0.35524554876215586
AC004839.2	0.03626381633987643	0.9715559551580486
AC004840.1	0.42572723009217556	0.6746444197422666
AC004840.2		
AC004846.1	0.2630921138852696	0.7962517627955924
AC004846.2	-0.04361606714530881	0.9657505644021059
AC004847.1	1.4831986514193667	0.15176380338573048
AC004849.1	1.9198040071572495	0.06857046128856757
AC004852.1		
AC004852.2	1.0000000000000002	0.32869468323646356
AC004852.3		
AC004853.1		
AC004854.1	-0.4107543094312013	0.6854973981316603
AC004854.2	3.480117301140846	0.0022346717073533436
AC004858.1	1.542712268536014	0.13783637910329957
AC004862.1		
AC004863.1		
AC004865.1		
AC004865.2	-0.5093838486932359	0.6185029083239838
AC004866.1		
AC004866.2		
AC004869.1		
AC004869.2		
AC004870.1		
AC004870.2		
AC004870.3		
AC004870.4		
AC004875.1		
AC004877.1	0.3807587160813369	0.7075081441902711
AC004877.2	0.7720071682855149	0.4470931372418401
AC004879.1		
AC004879.2		
AC004882.1		
AC004882.2		
AC004882.3		
AC004882.4	1.8941376261236287	0.07027266951090172
AC004884.1	1.0512671039752806	0.30287504369627094
AC004884.2		
AC004888.1		
AC004890.1	-1.1584167013893307	0.27640968492833967
AC004890.2	-0.8082719159361821	0.43181243311549966
AC004890.3		
AC004893.1	-0.4167202606815088	0.6839242227153375
AC004893.2	0.9490402378138557	0.3524316709318126
AC004893.3	1.106189594863732	0.2774477402621429
AC004895.1		
AC004898.1	0.6992043763562217	0.4898257233322558
AC004899.1		
AC004899.2		
AC004900.1	-9.431875096333883e-17	1.0
AC004908.1	1.0000000000000002	0.32869468323646356
AC004908.2	0.7861366839498323	0.43820309697988047
AC004908.3	1.51298915825555	0.14083325222549836
AC004909.1		
AC004910.1		
AC004911.1		
AC004912.1		
AC004917.1	1.9277581536440649	0.06722663820593909
AC004918.1	0.5922260659276276	0.5595599512903715
AC004918.5	-0.45763663870942795	0.6537656748741103
AC004920.1		
AC004921.1	2.3121261609961348	0.030382209577783897
AC004921.2	1.0000000000000002	0.32869468323646356
AC004922.1	0.38750048497088596	0.7049880273511236
AC004923.1	0.8513299750909467	0.4015385329794279
AC004923.2	1.0000000000000002	0.32869468323646356
AC004923.3		
AC004923.4	1.4077515018125588	0.16979300880957549
AC004925.1		
AC004930.1		
AC004936.1		
AC004938.1		
AC004938.2	-0.11902349996278626	0.906475545015064
AC004941.1		
AC004941.2	1.3812537312380264	0.18083473990131724
AC004943.1	-0.8760751079883418	0.3959431454034884
AC004943.2	0.12877011277608366	0.8998214618436831
AC004943.3		
AC004944.1		
AC004945.1		
AC004946.1		
AC004946.2		
AC004947.1		
AC004947.2	-0.8389101247967718	0.42230626791747794
AC004947.3	1.2291776486592507	0.2333356174478588
AC004948.1	-0.14425488639270956	0.8870740360770275
AC004949.1		
AC004951.1	0.7411872916869765	0.46826865092265046
AC004951.2	1.4694329592290927	0.15398478657991482
AC004951.3	0.29706265074592425	0.7715110196050454
AC004951.4	1.9089816247414395	0.06674440330574591
AC004965.1		
AC004966.1		
AC004967.1	0.13198405698317994	0.8968475059849905
AC004967.2	1.1132900683290707	0.27759936717179157
AC004969.1	1.0000000000000002	0.32869468323646356
AC004972.1		
AC004973.1	-1.0	0.34343639613791355
AC004974.1	1.4310775939565172	0.16305622790308513
AC004975.1		
AC004975.2		
AC004980.1	0.17431796106683467	0.8634449429675217
AC004980.2	-1.0110937255765493	0.33795781440555583
AC004980.3	0.1415854832662799	0.8886430646313328
AC004980.4		
AC004980.5	-0.07700992208415068	0.9395479307896636
