	Tscore	pval
ABCC6P2	-0.4745547531191325	0.6435216371567685
ABCC8	0.8010700051024213	0.43191996769717966
ABCC9	-0.03764784237770441	0.9703449749326956
ABCD1	-0.16812534763777948	0.8685029234492296
ABCD1P2	0.9121449443920747	0.37210008551585305
ABCD1P3	1.0000000000000004	0.32925657717170886
ABCD1P4	1.1104258744680076	0.2799880972733636
ABCD1P5	0.713109792900217	0.48217839260731754
ABCD2	3.3059839730734053	0.0026963282548926023
ABCD3	2.5504675184771695	0.0169738354324343
ABCD4	2.5528038544295084	0.016377364953935932
ABCE1	2.8089590141612937	0.008844425097097498
ABCF1	0.285637547002124	0.7793245428505791
ABCF2	0.04479220175113821	0.9648907427190664
ABCF2	-0.27517377742815263	0.7877810062976208
ABCF2P1	1.3027531620345825	0.20731716309385234
ABCF2P2		
ABCF3	-0.3017065092605028	0.7668337979578168
ABCG1	3.5069608618475874	0.0016116704566908233
ABCG2	-0.676937085266545	0.5134354166629274
ABCG4	1.0	0.329256577171709
ABCG5	-0.9999999999999998	0.34343639613791366
ABCG8	-1.0333121455532124	0.32842438038807675
ABHD1	0.7363024069910088	0.46991847856403135
ABHD10	2.8321594345768424	0.009035335626563766
ABHD11	-0.0831101675412713	0.9344192595488245
ABHD11-AS1	-0.8316930012289516	0.42306634142655075
ABHD12	-0.9178856211522743	0.3735260076620691
ABHD12B	1.343242021298574	0.19406181221858507
ABHD13	2.6407425054693285	0.013752326474099998
ABHD14A	0.14997165132776832	0.8822708518018019
ABHD14A-ACY1		
ABHD14B	-0.15161824463360085	0.8810976386987013
ABHD15	2.020208033564635	0.05268512676073642
ABHD15-AS1	0.5606451908642234	0.5794540708563697
ABHD16A	1.8580420177960724	0.07449183405347756
ABHD16B	2.8541236794087568	0.00868987068921985
ABHD17A	0.9965293560601456	0.32725125599286076
ABHD17AP1	0.6070804787734828	0.5485232657007151
ABHD17AP3	0.5016716606404433	0.6225336532563874
ABHD17AP4	1.97303529247145	0.058232928542375176
ABHD17AP5	0.9700595626888252	0.3407327228820771
ABHD17AP6	-0.7154606184424982	0.4858144862179091
ABHD17AP7		
ABHD17AP8		
ABHD17AP9		
ABHD17B	1.2226491507834238	0.23467919776643487
ABHD17C	1.635362323740627	0.11441702520697258
ABHD18	2.2077265590811304	0.03598099410794498
ABHD2	-0.5574171388696461	0.5883090281673344
ABHD3	3.2894374884500244	0.003578025520344185
ABHD4	1.1241041775227445	0.27032484422621794
ABHD5	0.3189681135452914	0.7529790267236608
ABHD6	1.0123067784963262	0.32212715843982975
ABHD8	-1.0659972968014024	0.3040498298441997
ABI1	3.086166706586549	0.006078637075418862
ABI1P1		
ABI2	2.0337643239768335	0.05140093893376568
ABI3	-0.8590126765829265	0.40051695728322434
ABI3BP	1.0000000000000004	0.32925657717170886
ABITRAM	1.5333910461610156	0.1469945065564745
ABITRAMP1	-0.9999999999999998	0.34343639613791366
ABL1	1.6056177202686133	0.12282906637336705
ABL2	2.0105010900203846	0.06131991520054081
ABLIM1	2.4286696551378983	0.021585371475946354
ABLIM2	0.27228141395296607	0.7875645692172127
ABLIM3	-0.17848205814299054	0.8607528784477267
ABO	-0.05228962100527025	0.9588808167863556
ABR	1.3212241940311455	0.20208918289254213
ABRA		
ABRACL	2.0469294387244057	0.05012046228232167
ABRAXAS1	2.983783676702231	0.005729929625137396
ABRAXAS2	3.339339321634047	0.00262155102966312
ABT1	2.125730529305311	0.0421829487387393
ABT1P1		
ABTB1	-0.6871777927961424	0.5002872343113192
ABTB2	2.514940125746397	0.01770716940386775
AC000029.1	2.1363608197706396	0.04320233173706652
AC000029.2	2.0958021209109035	0.049027360903406474
AC000032.1	-0.5345374347917657	0.6030922110711805
AC000035.1		
AC000036.1		
AC000041.1	1.7056057308448838	0.10356511354447479
AC000050.1		
AC000050.3	-0.9999999999999998	0.34343639613791366
AC000058.1		
AC000061.1	1.0000000000000004	0.32925657717170886
AC000065.1		
AC000065.2	-1.1065232216869512	0.2970263803261646
AC000067.1		
AC000068.1	2.786383829172073	0.009746835519869714
AC000068.2	-0.3401550684462906	0.737839977049295
AC000068.3	-0.030121525361559168	0.976417285067537
AC000072.1	0.5347496212522697	0.5973864458514415
AC000077.1		
AC000078.1	0.3021223104415354	0.7650638245570559
AC000081.1	1.0	0.329256577171709
AC000081.2		
AC000082.1	1.0	0.329256577171709
AC000085.1	0.9999999999999998	0.3292565771717091
AC000089.1	1.2894799457271395	0.2077498948140044
AC000093.1	0.38109009855758363	0.7067323891679504
AC000095.1	1.7448185655188986	0.09247245528190458
AC000095.2		
AC000095.3	0.835867431392439	0.41197125007203783
AC000111.1		
AC000111.2		
AC000113.1		
AC000114.1		
AC000120.1	-0.2699247624156677	0.790124029137452
AC000120.2	1.076215546235586	0.290713386592949
AC000120.3		
AC000120.4		
AC000123.1	0.048737017882857954	0.9615004005583696
AC000123.2	0.16875856151255697	0.8681152344477981
AC000123.3	1.22041116552133	0.23222824246450283
AC000124.1		
AC000362.1	1.0	0.329256577171709
AC000367.1		
AC000372.1		
AC000374.1		
AC000403.1	0.4313375407718834	0.6705953717719211
AC001226.1	0.12365737403536035	0.902951066277543
AC001226.2		
AC002044.1	-1.5216905701611685	0.15966484904725256
AC002044.2	-2.6913705130833963	0.024629800836474362
AC002044.3	1.1029398205455452	0.28222851868425913
AC002056.1	0.9910567865911302	0.3303055519384046
AC002056.2		
AC002057.1		
AC002057.2		
AC002059.1	3.1265911855382016	0.004164024717780696
AC002059.2	0.9559841187318487	0.35086796310228474
AC002059.3		
AC002064.1		
AC002064.2		
AC002064.3	1.1490963994423042	0.2640734585261044
AC002064.4		
AC002066.1	-0.9999999999999998	0.34343639613791366
AC002069.1		
AC002069.2	1.0	0.329256577171709
AC002069.3	1.0000000000000002	0.32925657717170886
AC002069.4		
AC002070.1	2.390217670482792	0.02457264921136294
AC002072.1	1.0	0.329256577171709
AC002073.1	-0.4840448840307215	0.6379288314650418
AC002074.1	0.5640965136649995	0.5776496524445736
AC002074.2		
AC002075.1		
AC002075.2	1.8248021412754014	0.07902099327740932
AC002076.1		
AC002076.2		
AC002090.1		
AC002091.1	1.325240008362044	0.20112552966289204
AC002091.2	0.27639749385321405	0.784638191792666
AC002094.1		
AC002094.2	0.47887095903527177	0.6356870135567056
AC002094.3		
AC002094.4	1.7867348424138751	0.08558525984142908
AC002094.5	-0.03448275862068965	0.9727787229993612
AC002101.1		
AC002115.1		
AC002116.1	1.2246267299394027	0.23082800496941266
AC002116.2	0.8339889848019088	0.41193221425792836
AC002127.1		
AC002128.1	0.14422321785002717	0.8865640835195399
AC002128.2	1.0	0.329256577171709
AC002306.1	1.0601081758164508	0.3017307343719178
AC002310.1	1.500989213168828	0.1447107473713525
AC002310.2	0.4051302738719254	0.6889340127539562
AC002310.3	1.2758537104946475	0.2147601151155184
AC002310.4	0.3006092891693084	0.7658606567628741
AC002310.5	0.5640654487298983	0.5778142165383677
AC002316.1	2.42663564334112	0.024664891319546564
AC002331.1		
AC002347.1	-1.561617989942867	0.14861094277039183
AC002347.2	-0.9999999999999998	0.34343639613791366
AC002350.1	2.898224034191142	0.007116628350550647
AC002350.2	0.2717401958847973	0.7885454540544272
AC002351.1		
AC002359.1	-1.0	0.34343639613791355
AC002365.1		
AC002366.1		
AC002368.1	1.0	0.329256577171709
AC002375.1		
AC002377.1		
AC002378.1	-0.9999999999999998	0.34343639613791366
AC002381.1		
AC002383.1	-0.4351908885200583	0.67143791325761
AC002386.1		
AC002395.1		
AC002398.1	-1.0552184175956116	0.3139277315818165
AC002398.2	-0.3669704043019296	0.7201617766866311
AC002400.1		
AC002401.1	-0.06855283781427797	0.9460714866781978
AC002401.2		
AC002401.3		
AC002401.4	1.0000000000000004	0.32925657717170886
AC002407.1		
AC002407.2	1.6742153953820424	0.10924421775598694
AC002416.1		
AC002428.1	0.9999999999999998	0.3292565771717091
AC002428.2		
AC002429.1		
AC002429.2		
AC002451.1	-0.20718287810932165	0.8382314845524392
AC002451.2	1.0	0.329256577171709
AC002456.1	2.610885857383883	0.014204285410603344
AC002456.2		
AC002458.1		
AC002460.1		
AC002460.2	0.6005752278264096	0.5530063204677962
AC002461.1		
AC002463.1	-1.0000000000000002	0.34343639613791355
AC002464.1	-1.9985898797771242	0.0698406557155299
AC002465.1	1.0	0.329256577171709
AC002467.1	1.5155745288191718	0.1405461347952194
AC002470.1	0.41732288980160254	0.6809347054941772
AC002470.2	0.992028250136158	0.3297860151209334
AC002472.1		
AC002472.2	0.3822749624638035	0.7054773422745355
AC002472.3	-0.9999999999999998	0.34343639613791366
AC002472.4		
AC002480.1	2.511235720194132	0.020400495083258634
AC002480.2	1.545137159083941	0.13799006648815101
AC002486.1		
AC002486.2	1.0	0.329256577171709
AC002487.1		
AC002504.1	1.0000000000000004	0.32925657717170886
AC002511.1	1.000591272353867	0.331906814164702
AC002511.2	1.5728081975859929	0.12688322572313424
AC002511.3		
AC002519.1	1.1496953341376128	0.2598938233461761
AC002519.2	1.665125596834891	0.11147592206212852
AC002524.1	0.7742651852144717	0.4450425603221263
AC002525.1	1.0	0.329256577171709
AC002529.1		
AC002540.1		
AC002542.1		
AC002542.2		
AC002542.3		
AC002542.4	1.0000000000000004	0.32925657717170886
AC002542.5		
AC002542.6	1.4474018332996215	0.16327844301295488
AC002543.1		
AC002543.2		
AC002545.1	1.0	0.329256577171709
AC002546.1		
AC002550.1	0.24383174464568724	0.8112416024230303
AC002550.2	2.179196439905913	0.03847173296835975
AC002551.1	-1.118033988749895	0.2925063225737854
AC002553.1	1.379600293837313	0.17891604039271458
AC002553.2	0.15077918091092773	0.8820312681333118
AC002558.1	0.5912394803472313	0.5595231784749539
AC002558.2		
AC002558.3	-1.1482995600549653	0.264528466199055
AC002563.1		
AC002980.1		
AC002981.1		
AC002984.1	0.04314189941641826	0.9659626161673833
AC002985.1	-0.9999999999999998	0.34343639613791366
AC002996.1	-0.984003030856875	0.35081331412735417
AC003001.1		
AC003001.2		
AC003002.1		
AC003002.2	0.9486233933028358	0.35069769720753163
AC003002.3		
AC003005.1	1.0000000000000004	0.32925657717170886
AC003005.2	-0.3118109320149533	0.7588874123794791
AC003006.1		
AC003009.1		
AC003035.1	1.8271406021440946	0.08200557183556291
AC003035.2		
AC003043.1	1.0	0.329256577171709
AC003043.2	-1.0	0.34343639613791355
AC003043.3	-0.3221777126821262	0.750155366217757
AC003044.1		
AC003045.1		
AC003070.1	1.1155873479235892	0.2792028756012365
AC003070.2	-1.0	0.34343639613791355
AC003070.7		
AC003071.1	-1.5	0.16785065605707486
AC003071.2		
AC003072.1	2.2413308958617226	0.03283239113082909
AC003072.2		
AC003077.1	1.4487364181597446	0.16290929989429462
AC003080.1	-0.8308679842637546	0.42652798297177164
AC003084.1		
AC003086.1	2.5615217726489634	0.018270745216134202
AC003087.1		
AC003092.1		
AC003092.2		
AC003093.1	-1.0489081798636095	0.32148546677791284
AC003098.1	1.0000000000000002	0.32925657717170886
AC003101.1	1.0	0.329256577171709
AC003101.2	1.2677973874234154	0.2149660263543062
AC003101.3	0.16613902016122228	0.869608675565973
AC003102.1	0.9521555587658423	0.35059484319869105
AC003109.1		
AC003657.1		
AC003657.2		
AC003659.1		
AC003666.1	-1.0	0.34343639613791355
AC003669.1		
AC003681.1	0.16724283484784708	0.8692959075159784
AC003682.1	-0.09456150270769188	0.9259740816101043
AC003684.1		
AC003685.1	1.0	0.329256577171709
AC003685.2		
AC003686.1		
AC003687.1		
AC003688.1		
AC003688.2	1.0000000000000002	0.32925657717170886
AC003688.3	1.0840864327175326	0.2912227157589041
AC003950.1		
AC003956.1		
AC003957.1	1.0678538308255996	0.2983070109301208
AC003958.1		
AC003958.2		
AC003965.1	1.8149704259460606	0.08455592660101285
AC003965.2		
AC003973.1	0.9999999999999998	0.3292565771717091
AC003973.2		
AC003975.1		
AC003982.1		
AC003984.1		
AC003985.1		
AC003986.1		
AC003986.2		
AC003986.3		
AC003988.1		
AC003989.1		
AC003989.2		
AC003991.1	1.778453014858527	0.08835830245795145
AC003991.2	1.234865981901346	0.2284427684046849
AC003992.1		
AC004000.1	0.10438960655478886	0.917994169718874
AC004004.1		
AC004006.1		
AC004009.1		
AC004009.2		
AC004009.3		
AC004012.1		
AC004014.1		
AC004014.2	1.0	0.329256577171709
AC004022.1		
AC004022.2		
AC004023.1		
AC004024.1	0.8283627299938224	0.41425183957288425
AC004034.1	0.9037982497936802	0.3737566262444141
AC004039.1		
AC004047.1		
AC004052.1	1.0000000000000004	0.32925657717170886
AC004053.1	-0.49691228971443197	0.6250038402069962
AC004054.1		
AC004057.1	-1.7716898275399995	0.10104231165877589
AC004062.1		
AC004063.1		
AC004066.1		
AC004066.2		
AC004067.1	0.2317343644534209	0.8185539916716038
AC004069.1	1.2071900365467687	0.24088559604463647
AC004069.2	0.12251277836633777	0.9033799746352278
AC004069.3		
AC004074.1		
AC004076.1	-1.2265689754359306	0.2511052100694779
AC004076.2	3.140451921993992	0.0038671018346612693
AC004079.1		
AC004079.2	1.9337947739869599	0.06417566808437444
AC004079.3		
AC004079.4		
AC004079.5		
AC004080.1		
AC004080.10		
AC004080.11		
AC004080.12		
AC004080.13		
AC004080.14		
AC004080.15		
AC004080.16		
AC004080.17		
AC004080.2	1.0000000000000002	0.32925657717170886
AC004080.3		
AC004080.4		
AC004080.5		
AC004080.6		
AC004080.7		
AC004080.8		
AC004080.9		
AC004083.1	-0.7504660140716573	0.4667575272433083
AC004112.1	1.1731246729872045	0.2545286478993089
AC004125.1		
AC004129.1	1.0000000000000002	0.32925657717170886
AC004129.2		
AC004129.3	1.4509525002200234	0.1622978330758007
AC004129.4		
AC004130.1		
AC004130.2	0.542581537141228	0.5921905433111031
AC004134.1	1.0000000000000004	0.32925657717170886
AC004147.1		
AC004147.2		
AC004147.3	1.0000000000000004	0.32925657717170886
AC004147.4		
AC004147.5		
AC004148.1	2.700769071706514	0.011703114922737984
AC004151.1	2.242175279704987	0.03327627630011943
AC004156.1	1.8143298104323924	0.08024476379786798
AC004158.1		
AC004160.1		
AC004160.2		
AC004217.1		
AC004217.2		
AC004221.1	1.0000000000000004	0.32925657717170886
AC004223.1		
AC004223.2	0.3241763593892431	0.7494750227776547
AC004223.3	0.5881761011960686	0.5612335940465379
AC004223.4	-0.6571326119779786	0.5257153852087968
AC004224.1	0.1411949157962949	0.8894819805043743
AC004224.2		
AC004231.1	1.1222423958541685	0.27314774241497924
AC004231.3	1.0000000000000004	0.32925657717170886
AC004232.1	1.0000000000000004	0.32925657717170886
AC004232.2	0.8120396286284249	0.42356531692916344
AC004233.1	-0.29038955221318036	0.7748602262226552
AC004233.2	2.295616554288669	0.029214141758934612
AC004233.3	1.447596326638045	0.16201935982166357
AC004241.1	2.648503347027166	0.012950802215236236
AC004241.2	1.4880955638043347	0.14785995778104455
AC004241.3	2.7046543900534714	0.011450993717070002
AC004241.4	-0.4209285238378875	0.6822223015417176
AC004241.5	-0.8308679842637545	0.42652798297177164
AC004253.1	1.419904585617662	0.17103615781875653
AC004253.2		
AC004257.1		
AC004263.1	0.5901027144786398	0.5597942820376294
AC004263.2	2.067978255434201	0.0544098469282983
AC004264.1	-1.0	0.34343639613791355
AC004264.2	0.5734133622594916	0.5749366984620352
AC004381.1	0.4656204827941404	0.6450665657977277
AC004381.2		
AC004381.3	1.5001820243219215	0.14493639142754883
AC004381.4	2.0143979708298185	0.053337251482500195
AC004383.1	-0.4779464731765291	0.6426576894782852
AC004386.1		
AC004386.2		
AC004386.3	1.0000000000000004	0.32925657717170886
AC004386.4		
AC004386.5		
AC004386.6		
AC004386.7		
AC004408.1	1.9484892017898183	0.06517136891583233
AC004408.2	1.504243475591228	0.14341238968702746
AC004415.1		
AC004448.1		
AC004448.2		
AC004448.3	1.0000000000000004	0.32925657717170886
AC004448.4		
AC004448.5		
AC004449.1		
AC004453.1	-0.6117179382930185	0.5479517389281008
AC004453.2	1.7943677635650577	0.08337518158492563
AC004461.1		
AC004461.2		
AC004461.3	0.9592520671415936	0.3513519485043838
AC004464.1		
AC004466.1	0.4775105229379116	0.6378658915756459
AC004466.2	0.12366884922285455	0.9035786045379737
AC004466.3	1.91014361990104	0.07056073711714632
AC004467.1		
AC004470.1		
AC004470.2		
AC004471.1	-0.17606476897003978	0.86327476467285
AC004471.2	-0.7856016321372506	0.44433681539476744
AC004477.1	-0.10202589275232742	0.9197644772813074
AC004477.2	1.772849910838819	0.08678316116707223
AC004477.3	-0.9257054429708164	0.3730547131699402
AC004485.1		
AC004486.1		
AC004490.1	-1.7135017764061555	0.1144575083523551
AC004491.1	-0.7592658564376464	0.46313744147975844
AC004492.1	1.8575988981148799	0.07341062588656827
AC004494.1	1.7680974314200955	0.08756738363312913
AC004494.2	1.7472462544609813	0.09144844642549325
AC004510.1		
AC004522.1		
AC004522.2		
AC004522.3		
AC004522.4		
AC004522.5	-0.7252088618006409	0.48468898725879694
AC004522.6	1.214830502489934	0.23537865294652702
AC004528.1	1.0	0.329256577171709
AC004528.2	1.051861644041363	0.30713592040731513
AC004540.1	-0.48079552062978426	0.6388862241945934
AC004540.2	-0.933576267423056	0.3699707177278062
AC004542.1	1.5966134523915747	0.12164052237665422
AC004542.2	1.9800676303692641	0.05834213189860723
AC004542.3		
AC004542.4		
AC004542.5		
AC004542.6		
AC004543.1		
AC004549.1		
AC004551.1	2.0471752900314986	0.049796664551393775
AC004552.1	-1.7093661243761917	0.11316860539471747
AC004554.1		
AC004554.2	0.8792954584441822	0.38671796513501366
AC004562.1		
AC004584.1	1.0	0.329256577171709
AC004584.2		
AC004584.3	-0.864137577778949	0.4043917521358822
AC004585.1	1.6654575646886183	0.10742393549307898
AC004585.2	1.5744057739593327	0.1310803827836799
AC004590.1		
AC004593.1	-0.9999999999999998	0.34343639613791366
AC004593.2	1.9888095738363605	0.056797443515666915
AC004594.1		
AC004596.1	0.7628539216938841	0.4560824417648751
AC004597.1	0.9999999999999998	0.3292565771717091
AC004623.1	1.3737515757097163	0.1819751893316257
AC004637.1		
AC004664.1		
AC004672.1		
AC004672.2	-0.696495889415031	0.4976346659138181
AC004674.1	1.0369052946775807	0.3121549548518333
AC004674.2		
AC004678.1	0.7734549076128163	0.4535491193747774
AC004678.2	1.7210918143648726	0.09733829381339443
AC004687.1	0.4434029949166865	0.663957249397626
AC004687.2	1.5016175645733933	0.14627423386417335
AC004687.3	1.9852879081321921	0.06099685990917888
AC004690.1		
AC004690.2	1.205954776547165	0.24190834023988197
AC004691.1	0.7133328369673326	0.4829374798486097
AC004691.2		
AC004692.1	1.4509525002200236	0.1622978330758007
AC004692.2		
AC004696.1	0.9999999999999998	0.3292565771717091
AC004696.2		
AC004702.1	1.0	0.329256577171709
AC004704.1		
AC004706.1	2.3348555889937375	0.026862903374953652
AC004706.2		
AC004706.3	-0.6170663444774255	0.5464370894642764
AC004707.1	-0.5264745779851915	0.6087670424358906
AC004707.2	-0.4134277751476079	0.6862102899031324
AC004765.1	1.0	0.329256577171709
AC004771.1	0.11974474104070881	0.9056438809634747
AC004771.2	2.8541132666899363	0.007920602364309973
AC004771.3	0.2815135193521196	0.7808235673292416
AC004771.4	1.7873078245050213	0.08573858666709243
AC004774.1		
AC004774.2		
AC004774.3		
AC004775.1	-0.9999999999999998	0.34343639613791366
AC004777.1	1.4291792020209926	0.16838695733178405
AC004784.1	1.0	0.329256577171709
AC004788.1		
AC004790.1		
AC004790.2		
AC004792.1		
AC004797.1	1.021459078722302	0.31956325139248554
AC004801.1	-1.2696781761163736	0.2154450517231048
AC004801.2	1.2561842555465335	0.21912240954419965
AC004801.3	1.0	0.329256577171709
AC004801.4	-0.9863807784858319	0.34782985290440394
AC004801.5		
AC004801.6	0.3101119336541984	0.7595581696584816
AC004801.7		
AC004803.1	-0.03662066686663673	0.971478304504991
AC004805.1		
AC004805.2		
AC004805.3		
AC004808.1		
AC004808.2		
AC004812.1	-0.9999999999999998	0.34343639613791366
AC004812.2	2.5491641655133197	0.016445638194425148
AC004815.1	-0.7153269393845548	0.4909968951509688
AC004816.1	1.400738716274476	0.17329846612716374
AC004816.2	-0.5504650146002797	0.5907894533599429
AC004817.1	1.0	0.329256577171709
AC004817.2		
AC004817.3	1.0000000000000004	0.32925657717170886
AC004817.4		
AC004817.5	0.5396112398072875	0.5938025928352506
AC004825.1		
AC004825.2	1.2976286267435277	0.20996937169168717
AC004825.3	1.5563004023370883	0.13531979550437584
AC004828.1	1.0	0.329256577171709
AC004828.2	1.4759090868002938	0.15553970772037265
AC004830.1		
AC004830.2		
AC004832.1	-0.1452920190795167	0.8864257161475471
AC004832.2		
AC004832.3		
AC004832.4	0.4525618040585798	0.6549414923145856
AC004832.5	1.0000000000000004	0.32925657717170886
AC004832.6	-0.6862024703969656	0.5082527692647405
AC004834.1	2.1531109292514676	0.043694097398428895
AC004835.1		
AC004835.2		
AC004836.1		
AC004837.1		
AC004837.2		
AC004837.3		
AC004837.4	1.859984768353191	0.0731759680898202
AC004839.1	0.6117127371606448	0.5455033289614887
AC004839.2	0.5347496212522695	0.5973864458514415
AC004840.1	2.4326230656522223	0.024199367134847074
AC004840.2	1.0000000000000004	0.32925657717170886
AC004846.1	0.1274760890657402	0.9006294279003872
AC004846.2	0.45218744500895225	0.655186263476105
AC004847.1	0.683406888144941	0.5040656387504214
AC004849.1	0.04525859966808987	0.9642292397693308
AC004852.1		
AC004852.2	1.0	0.329256577171709
AC004852.3		
AC004853.1	1.0	0.329256577171709
AC004854.1		
AC004854.2	0.1729162423659476	0.8640326660080775
AC004858.1	0.01478550272629723	0.9883262080937303
AC004862.1	1.0	0.329256577171709
AC004863.1	1.0	0.329256577171709
AC004865.1	-1.0	0.34343639613791355
AC004865.2	1.3965499312811018	0.17315618451473158
AC004866.1		
AC004866.2		
AC004869.1		
AC004869.2		
AC004870.1	1.0000000000000004	0.32925657717170886
AC004870.2		
AC004870.3	1.0	0.329256577171709
AC004870.4		
AC004875.1		
AC004877.1	2.127038380732812	0.042246605861464066
AC004877.2	0.03831686822015774	0.9698237807619738
AC004879.1		
AC004879.2	1.0000000000000004	0.32925657717170886
AC004882.1		
AC004882.2	1.0	0.329256577171709
AC004882.3		
AC004882.4	-1.8442065940209094	0.08858922147495986
AC004884.1	-0.8053995492636573	0.4398078226924197
AC004884.2		
AC004888.1		
AC004890.1	1.3748678583438398	0.18000622232997932
AC004890.2	1.945809611675907	0.061944883646234614
AC004890.3	1.0000000000000002	0.32925657717170886
AC004893.1	-0.44211447295142875	0.6662858175183594
AC004893.2	0.8794263613877741	0.3921487987745069
AC004893.3	-0.1416238207020905	0.8887747187873238
AC004895.1	1.0	0.329256577171709
AC004898.1	2.162596674950838	0.03895775897782449
AC004899.1		
AC004899.2	0.9999999999999998	0.3292565771717091
AC004900.1	0.45873478185374933	0.6517284895396487
AC004908.1	1.0778802002732397	0.2939167651335739
AC004908.2	3.9651380653367387	0.0004501773955193576
AC004908.3	-0.16731519224184077	0.8690782990036285
AC004909.1		
AC004910.1		
AC004911.1		
AC004912.1		
AC004917.1	1.9300716090729142	0.06646074324036882
AC004918.1	1.9121827575384531	0.06585762950924808
AC004918.5	2.4392769536497787	0.02217381734635879
AC004920.1	0.9999999999999998	0.3292565771717091
AC004921.1	1.3402761648208203	0.190650441592507
AC004921.2		
AC004922.1	-0.4222674764162575	0.6796739122910886
AC004923.1	0.06567049020850807	0.9482013067148487
AC004923.2	-0.03448275862068965	0.9727787229993612
AC004923.3		
AC004923.4	-0.1513786655082042	0.8816938740463549
AC004925.1		
AC004930.1		
AC004936.1		
AC004938.1		
AC004938.2	-0.23394373416817166	0.817114701783357
AC004941.1		
AC004941.2	1.5111793391962633	0.14562732352595348
AC004943.1	1.2687578884378579	0.21718822412055358
AC004943.2	4.008366624840728	0.0004382361155991115
AC004943.3	1.412905921259098	0.17305741140481304
AC004944.1		
AC004945.1		
AC004946.1		
AC004946.2		
AC004947.1		
AC004947.2		
AC004947.3	-0.3166086588407817	0.7570621330533714
