Gene	Tscore	Tscoreadjusted
CES5AP1	3.535571571072547	3.2582214729599324
MAZ	3.521079775705336	3.243729677592721
BANK1	3.521021726338981	3.2436716282263665
NRBF2P2	3.5000000000000004	3.2226499018873858
USH2A	3.4992903727159854	3.2219402746033707
ANKRD40CL	3.492683623941926	3.2153335258293114
RPL5P25	3.4921514788478913	3.2148013807352767
VPS9D1-AS1	3.491793190183118	3.2144430920705034
ITGA9	3.473459599832168	3.1961095017195533
LINC02652	3.464101615137755	3.18675151702514
OR5AW1P	3.457042553202282	3.1796924550896675
RPL7AP62	3.437440567634748	3.1600904695221335
ADRA1D	3.426085340211332	3.1487352420987174
SLC37A1	3.4227476846879807	3.145397586575366
ACTC1	3.417247403963487	3.139897305850872
BACE1	3.416312268214692	3.138962170102077
KCNE5	3.4156172536604053	3.1382671555477906
HSD3BP3	3.41482071061903	3.1374706125064153
SLC7A7	3.4142475275638966	3.136897429451282
HAPLN1	3.4069431476141525	3.129593049501538
MROH3P	3.402255496836389	3.1249053987237745
RN7SL75P	3.397894560845998	3.1205444627333834
BTG3-AS1	3.389065522878664	3.1117154247660492
SPDYE2	3.3880103623150206	3.110660264202406
ID4	3.382850947247783	3.105500849135168
MIR5692C2	3.3791890919152365	3.101838993802622
GPR75	3.3721655833456228	3.094815485233008
DHFRP5	3.370999312316211	3.0936492142035963
CDT1	3.3705960627966194	3.0932459646840047
SCUBE3	3.363557657087059	3.0862075589744444
TSACC	3.3601744349161167	3.082824336803502
KRT18P31	3.359304963123385	3.08195486501077
RPS3AP8	3.3537919036683648	3.07644180555575
MMP26	3.3531053529558825	3.075755254843268
VN1R81P	3.351805747781872	3.0744556496692574
GATA3-AS1	3.3486189158582467	3.071268817745632
CYP3A4	3.344517394915177	3.0671672968025625
ROBO2	3.3391044820388975	3.061754383926283
SFT2D2	3.325651906184888	3.0483018080722735
GNGT1	3.3233267417019423	3.0459766435893276
GPR45	3.312706744344567	3.035356646231952
RN7SL208P	3.3035793260698862	3.0262292279572716
LINC01804	3.302891295379082	3.025541197266467
MRPL40P1	3.3009064697658617	3.023556371653247
KRTDAP	3.3000613808338155	3.022711282721201
COL4A5	3.296241648833694	3.0188915507210794
PWRN1	3.2948504736365236	3.017500375523909
FLOT2	3.290348895787799	3.012998797675184
ZBTB12BP	3.2871233548744963	3.0097732567618816
EYS	3.285610107961983	3.0082600098493684
CPA1	3.283633012215058	3.006282914102443
PPM1AP1	3.2809296123607066	3.003579514248092
IGSF3	3.2791840113756288	3.001833913263014
BFSP2	3.277229688071294	2.999879589958679
PGLYRP3	3.2769657325714823	2.9996156344588676
FOXM1	3.2692507418204833	2.9919006437078686
LINC02601	3.268626419328345	2.9912763212157305
CCND2	3.267877494708199	2.9905273965955845
C6orf15	3.260601772280696	2.9832516741680815
HAND2	3.2596540450481095	2.982303946935495
MSX2	3.2589570556740415	2.981606957561427
VCAN	3.258277340152501	2.9809272420398862
WNT2	3.2498419427347134	2.9724918446220987
COL4A1	3.2473742704837734	2.9700241723711587
GALNT6	3.2466099749634427	2.969259876850828
RNA5SP57	3.2374810304401618	2.960130932327547
LINC02977	3.2357322122934895	2.958382114180875
RBP2	3.2354921706066055	2.958142072493991
CYP4F26P	3.2329104934104476	2.955560395297833
YWHAQP4	3.2300969043607184	2.9527468062481037
FABP5P1	3.230096904360718	2.9527468062481033
HDAC2-AS2	3.229565436629197	2.952215338516582
YBX1P4	3.2293887118162483	2.9520386137036336
LAMB4	3.2269888455614995	2.9496387474488848
COL5A2	3.226624301633496	2.9492742035208814
CNTF	3.219457478059171	2.9421073799465565
LINC00434	3.2160296076481827	2.938679509535568
CKS1BP1	3.2085271640515645	2.9311770659389498
HMGB1P50	3.207324242908696	2.9299741447960814
GABRA3	3.2071468428421985	2.929796744729584
MSI1	3.206560739444344	2.9292106413317294
ERRFI1-DT	3.206426920129637	2.9290768220170222
APOBEC3F	3.205450499678332	2.9281004015657173
LYPD6	3.198072103872549	2.9207220057599343
P2RY6	3.1970146457712953	2.9196645476586807
LRGUK	3.183738966214057	2.9063888681014425
FREM2	3.183259381047187	2.9059092829345725
TMSB4XP8	3.1825838471722308	2.905233749059616
TFAP2A	3.1815119569704535	2.904161858857839
PCDHGB8P	3.1786162683393777	2.901266170226763
PTPN9	3.174649815947595	2.89729971783498
LINC01484	3.1739242899980846	2.89657419188547
XIAPP3	3.173088897381372	2.895738799268757
MYBL2	3.169604734323973	2.892254636211358
LINC01556	3.168717982709519	2.8913678845969044
KRT5	3.1680683217846806	2.890718223672066
PPIAP57	3.167933004763995	2.8905829066513804
TNRC18P2	3.1622776601683795	2.884927562055765
GPRC6A	3.1622776601683795	2.884927562055765
CCNJP1	3.162277660168379	2.8849275620557644
MIR6842	3.162277660168379	2.8849275620557644
RNU6-608P	3.162277660168379	2.8849275620557644
RN7SL774P	3.162277660168379	2.8849275620557644
RNU7-81P	3.162277660168379	2.8849275620557644
SYT7	3.1594402751010473	2.8820901769884326
RNASEK-C17orf49	3.1592929708198474	2.8819428727072327
MMP14	3.1587717473988977	2.881421649286283
GOLGA6FP	3.1582921348393187	2.880942036726704
A2ML1	3.1581232970961857	2.880773198983571
SMAGP	3.15487395522223	2.8775238571096153
PSG3	3.151729077019655	2.8743789789070404
LINC02562	3.1513203419973457	2.873970243884731
NXPH4	3.1507845191392247	2.87343442102661
LINC00524	3.148262473774	2.8709123756613852
SLC16A8	3.1470461152545592	2.8696960171419446
KCNQ5	3.142947596136732	2.8655974980241172
KRT39	3.1397522456458016	2.862402147533187
MORN3	3.136616357360342	2.859266259247727
MIR3161	3.1306734960276423	2.8533233979150276
TACR3	3.1285637971094222	2.8512136989968075
TMSB4X	3.122291985410628	2.8449418872980132
ZNF362	3.1198585334216933	2.8425084353090786
LINC02904	3.118444913019893	2.841094814907278
LGR4	3.117404321348122	2.8400542232355073
MIR200A	3.114578430926922	2.8372283328143073
NSG1	3.1118405031569307	2.834490405044316
CTNND2	3.1096464570500406	2.832296358937426
GATAD2A	3.1095655510233486	2.832215452910734
SLC12A9	3.105891577913194	2.8285414798005792
RN7SL559P	3.104971025697749	2.8276209275851345
LINC02334	3.1027150992129644	2.8253650011003497
SLC16A10	3.102587107088245	2.8252370089756305
RPL23AP83	3.1008683647302115	2.823518266617597
LINC00641	3.099037370047105	2.8216872719344903
HSD3BP4	3.0985157822570564	2.8211656841444417
RNY4P6	3.098431942920296	2.821081844807681
PLEKHG4B	3.0966551793821546	2.81930508126954
SLC10A4	3.0929512965059893	2.8156011983933746
AGMAT	3.0903510420658673	2.8130009439532526
ACKR2	3.0886077380590016	2.811257639946387
MUC16	3.0851490603986425	2.8077989622860278
CLDN23	3.0792511562821105	2.801901058169496
PSME2P4	3.079007427459579	2.8016573293469644
HSD3B1	3.0769061922098446	2.79955609409723
MFSD13B	3.076181764559522	2.7988316664469073
XKR4	3.0731143586662366	2.795764260553622
IRX3	3.0690547877032412	2.7917046895906266
ZNF124	3.06637715532324	2.7890270572106255
SEMA4C	3.0645529614578275	2.787202863345213
SPINT1-AS1	3.064350628797806	2.7870005306851913
FUT4	3.064194879145438	2.786844781032823
LINC01162	3.05664287960348	2.7792927814908652
POF1B	3.0562366848106532	2.7788865866980386
MEIS1	3.05500247478536	2.7776523766727452
LINC02594	3.0546634189278548	2.77731332081524
KRT8P31	3.0546123487065158	2.777262250593901
ELOVL5	3.0521199257351053	2.7747698276224906
TRIM17	3.0513880145844214	2.7740379164718068
RPS15AP24	3.048189181535845	2.77083908342323
HAND1	3.0479256196478204	2.7705755215352057
WLS	3.0441543105130346	2.76680421240042
GCNT4	3.0435787731140187	2.766228675001404
HELLS	3.043332608135926	2.7659825100233113
LINC00494	3.0407776232461066	2.763427525133492
SRC	3.038699774533632	2.7613496764210175
MICALL1	3.0370694171026344	2.7597193189900198
CCT6P2	3.0370264094611863	2.7596763113485716
SUSD1	3.035217922814388	2.757867824701773
ASCL3	3.0344962235397968	2.757146125427182
SULF2	3.0337247650087016	2.756374666896087
METTL24	3.0323538849850773	2.7550037868724626
LINC01638	3.030195026217645	2.7528449281050302
XYLT1	3.0292168744506456	2.751866776338031
EIF4A1P11	3.0272467481030176	2.749896649990403
TNC	3.024738108769922	2.7473880106573074
LRRN1	3.0167523784775887	2.739402280364974
TRPV6	3.0149041414029	2.7375540432902854
RAC1P1	3.0117024685041467	2.734352370391532
LINC02157	3.0102594902086803	2.7329093920960656
NR2F6	3.0096869145785305	2.732336816465916
LINC01287	3.006540685466296	2.7291905873536813
COL25A1	3.0061930801535746	2.72884298204096
MIR219A1	3.0052939802146565	2.727943882102042
FBXL7	3.000951422442619	2.723601324330004
ZNF808	3.0008088664066186	2.723458768294004
RN7SL282P	2.9999999999999996	2.722649901887385
USH1G	2.999343888773141	2.7219937906605263
RPS23P1	2.991591070753697	2.714240972641082
B4GALT5	2.9861858672501835	2.708835769137569
PDC	2.983470948593081	2.7061208504804664
E2F1	2.979898820685481	2.702548722572866
SLC38A1	2.9768624300409967	2.699512331928382
ZDHHC8BP	2.974857501602624	2.6975074034900093
LINC01494	2.97456538265446	2.697215284541845
HECW2-AS1	2.970580609192267	2.693230511079652
NNMT	2.9703894698312188	2.693039371718604
RASL10B	2.970003249816848	2.692653151704233
SLC34A2	2.9668592334373374	2.6895091353247227
LINC02617	2.9647447700000846	2.68739467188747
LINC02048	2.9641705507514087	2.686820452638794
PPP1R26-AS1	2.9560895121851805	2.6787394140725658
TMEM11-DT	2.9559292670273836	2.678579168914769
MIR6881	2.9548464976667423	2.6774963995541277
KRT8P17	2.9536530585093255	2.676302960396711
PTPRD-AS1	2.9523408097699133	2.6749907116572986
SLC16A12	2.9499714700976614	2.6726213719850467
LRATD2	2.947007644583625	2.66965754647101
CCDC196	2.943314730754778	2.6659646326421633
RNA5SP92	2.940858488375231	2.663508390262616
PDCD2	2.9402400312176376	2.662889933105023
CICP16	2.9385190488793778	2.661168950766763
TENM3	2.9380980797828236	2.660747981670209
EMBP1	2.9351611325655735	2.657811034452959
HMGA2	2.933936319972578	2.656586221859963
TUBAP2	2.9316120494414504	2.6542619513288357
UNC5C	2.929532679969743	2.6521825818571285
FTLP15	2.9277002188456	2.6503501207329854
DNAJB6P6	2.9277002188455987	2.650350120732984
SYNGAP1-AS1	2.923803131953386	2.6464530338407712
BEND3P3	2.9236492459292487	2.646299147816634
MEX3A	2.9220242690149827	2.644674170902368
OPN3	2.9217108497846835	2.644360751672069
CDRT15	2.9192017967990465	2.6418516986864318
EPN3	2.9121808883576845	2.63483079024507
SPDYE19P	2.911724405477434	2.634374307364819
FAM205A	2.9111979173156524	2.6338478192030377
RPL21P30	2.9109365567252747	2.63358645861266
FMN1	2.910219342081587	2.6328692439689725
SLC25A6P4	2.9087393467832676	2.631389248670653
TACC2	2.9083031211407016	2.630953023028087
HSD17B1	2.9044549903899504	2.6271048922773357
LINC01504	2.9038107356233063	2.6264606375106916
CENPI	2.899650108032102	2.6223000099194875
MIR3138	2.897827443820416	2.620477345707801
GREB1L	2.8949698797248615	2.617619781612247
CLMP	2.8926729608148167	2.615322862702202
SCARA3	2.8919850133709497	2.614634915258335
APOBEC3G	2.8915664715572325	2.6142163734446178
RNVU1-3	2.8895670026486333	2.6122169045360186
ACTB	2.8883563324654706	2.611006234352856
SLFNL1	2.8864529206306626	2.609102822518048
RHAG	2.881730111152944	2.604380013040329
SPDYE6	2.8805132326816336	2.603163134569019
RN7SKP287	2.8785879511262196	2.601237853013605
C22orf15	2.8774287753776635	2.600078677265049
LINC02643	2.872333441854829	2.5949833437422143
LAMB1	2.8671554289093106	2.589805330796696
PRLR	2.8655044191115344	2.5881543209989197
MCTS2	2.865372351036319	2.5880222529237042
LUZP2	2.86462661528065	2.587276517168035
CRPPA	2.864202698736867	2.5868526006242525
WDR76	2.863569238703635	2.5862191405910204
ALPP	2.862554370225263	2.5852042721126485
TUBAP12	2.8606715222901	2.5833214241774853
HMGB1P15	2.8587105491959854	2.5813604510833708
FSTL1	2.855398465962536	2.5780483678499215
FLRT2	2.8542570556059386	2.576906957493324
KRT87P	2.852610225762081	2.575260127649466
PIK3C2G	2.851884166868125	2.5745340687555105
RNF225	2.8517713590314777	2.574421260918863
GPR161	2.851191550239647	2.5738414521270325
LINC02932	2.8504385627478444	2.5730884646352297
RPS4XP1	2.848259605699058	2.5709095075864434
MYO16-AS1	2.8471080233081323	2.5697579251955176
LINC00622	2.8468150785393713	2.5694649804267566
SOCS5P4	2.8437506154239367	2.566400517311322
HSD3BP5	2.8434336049970432	2.5660835068844285
USP32P3	2.8399762988778448	2.56262620076523
LARGE1	2.838152704966977	2.560802606854362
HAS1	2.8374557083255074	2.5601056102128927
RPL10P12	2.8355163486869777	2.558166250574363
CAPN1	2.834200010592469	2.5568499124798545
SLC15A2	2.8330327953266727	2.555682697214058
EPN2-AS1	2.8309194309430827	2.553569332830468
FAM83H	2.8299542615528663	2.5526041634402517
DPP10	2.8295635521697524	2.5522134540571377
FBXW10B	2.8289694472949525	2.551619349182338
STARD5	2.828842849381132	2.5514927512685173
DSG1	2.82842712474619	2.551077026633575
IPO7	2.826657715550998	2.5493076174383833
CYP2C8	2.8207074347531345	2.5433573366405198
CDH2	2.8197211570911107	2.542371058978496
C5orf52	2.818181818181819	2.540831720069204
HNRNPA1P30	2.8180093098831724	2.5406592117705578
NAV1	2.8161427231564167	2.538792625043802
DNAJB6P7	2.8149021292777965	2.537552031165182
CD24	2.814028706749826	2.5366786086372115
ADH6	2.81360929637705	2.5362591982644354
ACE2-DT	2.811415507789292	2.5340654096766775
SYT10	2.8104424405719324	2.5330923424593177
SAMD11	2.8091352034251247	2.53178510531251
DSG4	2.8087470680803435	2.531396969967729
ZDHHC11	2.8050281887385258	2.527678090625911
FLRT3	2.8012608562238173	2.5239107581112026
TAF10	2.801157412072904	2.5238073139602895
LINC02242	2.7996529570934214	2.5223028589808068
PRDX3P2	2.7994265033808	2.5220764052681854
CPVL	2.7983814443943547	2.52103134628174
MARK2P9	2.7954361019073195	2.518086003794705
SHC1	2.7937473985533785	2.516397300440764
HSP90AB2P	2.793508305465364	2.5161582073527495
CRABP2	2.792098457842127	2.5147483597295124
APOBEC2	2.7902900570878697	2.512939958975255
LINC01695	2.7898020881926917	2.512451990080077
ASIC5	2.786833787769694	2.5094836896570794
LINC01967	2.7855675103039674	2.5082174121913527
NALCN-AS1	2.781154937483849	2.5038048393712344
RGS8	2.7798951624025814	2.5025450642899667
RNU6-553P	2.7794214908015324	2.5020713926889178
HMSD	2.7726549188874583	2.4953048207748436
LINC01592	2.772394310477129	2.4950442123645145
EFCAB14P1	2.772394310477129	2.4950442123645145
CKS1BP3	2.772394310477129	2.4950442123645145
AHDC1	2.771802649926591	2.494452551813976
ZNF496	2.7711831023995046	2.49383300428689
ARF3	2.770037885482575	2.4926877873699604
RAB40AL	2.7686049866726106	2.491254888559996
NTF4	2.7672608516060953	2.4899107534934806
HSPD1P12	2.766992952647331	2.4896428545347162
NSD2	2.7635286017261085	2.486178503613494
DCTPP1	2.7613232510587946	2.48397315294618
POTEKP	2.7599035913774292	2.4825534932648146
PBX3	2.7592060054255403	2.4818559073129256
PROM2	2.7589123840018885	2.481562285889274
NOP56P3	2.7588966619587088	2.481546563846094
SSH3	2.757666100358476	2.4803160022458615
IGBP1-AS2	2.756809750418044	2.4794596523054295
LYRM4-AS1	2.7553387980231934	2.4779886999105787
LINC03004	2.750535407184937	2.4731853090723224
NENFP2	2.75	2.4726499018873853
CSRP3-AS1	2.75	2.4726499018873853
SPIN4	2.749122420997038	2.4717723228844233
RN7SKP26	2.7485533794498127	2.471203281337198
BNIP3P27	2.7476454843102385	2.470295386197624
ACOXL-AS1	2.746468027334751	2.4691179292221364
GLTPD2	2.7453816718956032	2.4680315737829885
AGO2	2.7452750354151303	2.4679249373025156
MPZL1	2.7419392757153243	2.4645891776027096
SLC9A1	2.7418358584478058	2.464485760335191
MYL11	2.741712028186559	2.4643619300739443
LINC00370	2.7416197047990396	2.464269606686425
ITGB6	2.7395116863813214	2.4621615882687067
DPYSL5	2.739399932971369	2.4620498348587545
ARHGEF3-AS1	2.738612787525831	2.4612626894132164
RNU6-44P	2.73861278752583	2.4612626894132155
PDE2A-AS1	2.73861278752583	2.4612626894132155
RPS6P16	2.7384161258051707	2.461066027692556
OR1M1	2.735126328075972	2.457776229963357
PDE3A	2.7347881514208816	2.457438053308267
BZW2	2.7320705627997093	2.4547204646870946
DYNLL2-DT	2.7308656354064853	2.4535155372938706
CICP27	2.7308355037512193	2.4534854056386046
TJAP1P1	2.729185521038726	2.4518354229261115
PFN2-AS1	2.7291529568840525	2.4518028587714378
POM121B	2.728781052877554	2.4514309547649393
ADAMTS3	2.7250542950897607	2.447704196977146
ACTG1P1	2.722256796159528	2.444906698046913
BCAR3-AS1	2.7207556976737766	2.443405599561162
GRK6	2.7187198054936705	2.441369707381056
ZNRF1	2.7168074474616573	2.4394573493490426
OR7E7P	2.715748026793016	2.438397928680401
PRR14L	2.714057530420402	2.4367074323077875
RN7SL823P	2.712125199968458	2.4347751018558434
IMPG2	2.711727129338071	2.4343770312254565
DPPA2P3	2.711630722733202	2.4342806246205875
HMGN2P31	2.711630722733202	2.4342806246205875
H3-4	2.7114339830164313	2.4340838849038167
MTA1	2.706449710409516	2.4290996122969015
ATXN7L3-AS1	2.7058722029378597	2.428522104825245
DLX2-DT	2.7057510887530754	2.4284009906404607
SLC25A21	2.7050274040634377	2.427677305950823
LINC01806	2.702800974707168	2.4254508765945535
SNORD116-14	2.7027567740908878	2.425406675978273
CASQ1	2.701858293168319	2.4245081950557044
ZBED5-AS1	2.7010900562788884	2.4237399581662737
NAV2-AS4	2.6979316867441594	2.4205815886315447
ADAMTS18	2.6969090812248053	2.4195589831121906
KRT18P60	2.696905099663326	2.4195550015507115
RPS12P5	2.6967994498529686	2.419449351740354
EPPK1	2.6963106166493622	2.4189605185367475
MIR222HG	2.6962568719990965	2.418906773886482
LINC02461	2.6945311689866505	2.4171810708740358
KHDC1-AS1	2.6932282503213094	2.4158781522086947
CASK-AS1	2.692644218882378	2.4152941207697634
FZD7	2.691778183660614	2.4144280855479994
SNCA	2.6911950677610905	2.413844969648476
COL4A6	2.6906887832015642	2.4133386850889496
PCDH17	2.6893126569977928	2.411962558885178
EIF4A1P10	2.6888403588614262	2.4114902607488116
GINS1	2.6838113349156836	2.406461236803069
TUBAP13	2.6837876033894634	2.4064375052768487
PRTFDC1	2.6836183982241417	2.406268300111527
COX7A2P2	2.683281572999748	2.4059314748871334
RN7SKP230	2.6832815729997477	2.405931474887133
LINC01416	2.683281572999747	2.405931474887132
SLC7A2	2.681474874323583	2.4041247762109683
ALCAM	2.6812450237012015	2.403894925588587
USB1	2.6806785083245552	2.4033284102119405
SP6	2.67987185261943	2.4025217545068154
CDK2	2.679437597414546	2.402087499301931
MLANA	2.6786858250290826	2.401335726916468
KIF18B	2.677677405102862	2.4003273069902473
RAB40A	2.6765398022957188	2.399189704183104
GAPDHP33	2.6761990175875923	2.3988489194749776
BMPR1A	2.6758083366760137	2.398458238563399
CLDN15	2.6733043841001924	2.3959542859875778
MEST	2.6727973507823837	2.395447252669769
VAMP8	2.6725403892427413	2.3951902911301266
UNC93B5	2.6717046163958247	2.39435451828321
POLQ	2.6651995765691043	2.3878494784564896
WNT6	2.664886148527372	2.387536050414757
DPPA3	2.664780908515001	2.3874308104023862
BICRA	2.664494157584785	2.3871440594721705
KMT5AP1	2.6643800332953367	2.387029935182722
NUTM2B	2.6642929855724784	2.3869428874598637
MCTP2	2.659317204971541	2.381967106858926
CNBD1	2.658241158507319	2.3808910603947044
RNA5SP317	2.6566969515662935	2.379346853453679
HS6ST2	2.6564552190315243	2.3791051209189096
CLDN2	2.655164175524621	2.3778140774120065
BOLA2B	2.6537244621713767	2.376374364058762
ARRDC3-AS1	2.6537157021207967	2.376365604008182
HSPD1P6	2.6536560111843674	2.3763059130717528
TBC1D2	2.65104235496852	2.373692256855905
B4GALT1	2.650592135851087	2.373242037738472
TM9SF5P	2.6503400575356357	2.372989959423021
CENPS-CORT	2.6490237319951038	2.371673633882489
ST6GALNAC2	2.648459714895341	2.3711096167827264
FN1	2.647881098262492	2.370531000149877
PCCA-AS1	2.647688279150577	2.3703381810379622
FXYD3	2.6460909659650076	2.368740867852393
DPP3-DT	2.6446072773870988	2.367257179274484
KCNAB1-AS1	2.64175922835153	2.3644091302389154
GRK3	2.6416576365209705	2.364307538408356
CFL1	2.640382349699413	2.3630322515867985
SLC22A20P	2.640057626445727	2.3627075283331123
IPO8P1	2.639616271212049	2.3622661730994343
ZNF836	2.639337853642567	2.3619877555299524
C5orf60	2.6388952453521206	2.361545147239506
SLFNL1-AS1	2.6388018070640684	2.3614517089514537
KITLG	2.635347795714844	2.3579976976022294
ERGIC1	2.633878632224989	2.3565285341123743
CSTF3	2.629968773092607	2.3526186749799924
HK2-DT	2.6289642290181026	2.351614130905488
MED12L	2.6286670278413657	2.351316929728751
MYCN	2.627796437274065	2.3504463391614503
ARHGEF39	2.6271702629644205	2.349820164851806
RAB11FIP4	2.6260021831156637	2.348652085003049
MIR205HG	2.6258944602001333	2.3485443620875186
DUBR	2.6256294170924868	2.348279318979872
TSPAN18	2.625408403349843	2.3480583052372284
BNIP3P17	2.6252459927353664	2.3478958946227517
FAM183A	2.624405487029224	2.3470553889166093
DPP3	2.6238527315155427	2.346502633402928
DNMT3B	2.6231461732305865	2.345796075117972
COL4A2	2.621078754330996	2.3437286562183814
PCYT2	2.621033847812755	2.34368374970014
TUSC8	2.6186146828319083	2.3412645847192937
RN7SL25P	2.61785157202368	2.3405014739110652
CRYGEP	2.61785157202368	2.3405014739110652
NUTM2G	2.6156745997681767	2.338324501655562
RN7SL166P	2.6117087753562274	2.3343586772436127
LLGL2	2.610420623979802	2.3330705258671873
MUC19	2.6103095546044464	2.3329594564918317
PPARG	2.6101290626843885	2.332778964571774
LINC01891	2.6100837075424366	2.332733609429822
THEM5	2.608021408441091	2.3306713103284764
LTB4R	2.6077955372607757	2.330445439148161
PAX2	2.607194841332121	2.3298447432195064
PDGFA	2.604790321094568	2.3274402229819535
KPNA2P1	2.6042768793882356	2.326926781275621
RNU6-943P	2.6042768793882356	2.326926781275621
TTN	2.603699948954963	2.326349850842348
ACSM3	2.602930164091554	2.325580065978939
C14orf93	2.60276880860569	2.3254187104930755
WNT5A	2.6026215667581156	2.325271468645501
PRR12	2.6004525597085633	2.3231024615959486
NUP153-AS1	2.598826299225736	2.3214762011131214
ST20	2.5980654856406677	2.320715387528053
ATP5MGP8	2.5979989830426895	2.320648884930075
ANKDD1B	2.5972995896691025	2.3199494915564878
PCDHGB9P	2.5970774478303555	2.319727349717741
LINC00456	2.59685893798199	2.3195088398693753
FAM169A	2.5936446618509215	2.3162945637383068
RPL7AP34	2.592898272058566	2.315548173945951
ACP3	2.5928420393440135	2.315491941231399
C4orf46P1	2.5927901912051725	2.315440093092558
DOK4	2.5923372552095705	2.314987157096956
SAMD4B	2.591805038421719	2.3144549403091044
PAEP	2.5914583743413298	2.314108276228715
CDC45	2.590958644840415	2.3136085467278003
EDIL3	2.5905020401701853	2.3131519420575706
CRISPLD1	2.5883343907495098	2.310984292636895
DCAF8L2	2.587727514164971	2.3103774160523565
SLIT2	2.587473729957485	2.31012363184487
EXPH5	2.5871127425239826	2.309762644411368
ZNF804A	2.5868393146157405	2.3094892165031258
RPL5P9	2.585578199627909	2.308228101515294
GSEC	2.5833354606163264	2.3059853625037117
CDC42SE1	2.5829403888846993	2.3055902907720847
MYRFL	2.5823416951561686	2.304991597043554
FBXL19	2.581376602081996	2.3040265039693812
KPNB1P1	2.5805011480553945	2.30315104994278
OCSTAMP	2.5803634715015993	2.3030133733889846
LOXL4	2.579706136580918	2.3023560384683033
S100A11	2.577596136107234	2.3002460379946195
CTDSPL	2.5771089078373506	2.299758809724736
IGFBP3	2.5747031982069704	2.2973531000943557
DBN1	2.5739635355820525	2.296613437469438
