Gene	Tscore	Tscoreadjusted
TYMP	3.6119964885600373	3.312434643558031
DUSP13	3.610301661327811	3.3107398163258046
GALR2	3.6087748355852693	3.309212990583263
PINLYP	3.607923838985762	3.308361993983756
TDRD9	3.6078269520082302	3.308265107006224
KIF23	3.605859667488907	3.3062978224869006
AC017116.2	3.6054007903778844	3.305838945375878
LINC02656	3.6052416355949144	3.305679790592908
MELK	3.603590381810075	3.304028536808069
PSAT1	3.6035230370343796	3.3039611920323733
EGF	3.602510406946243	3.3029485619442367
GBP1	3.601477280306789	3.3019154353047826
PRAL	3.5973715620118907	3.2978097170098843
MED12L	3.59613700834979	3.2965751633477836
AL133467.1	3.5945564554701313	3.294994610468125
SP140	3.5943175228753894	3.294755677873383
ZCCHC2	3.5929296099527015	3.293367764950695
AC245884.11	3.591823376708722	3.292261531706716
MIR320E	3.59090651092913	3.2913446659271237
CLU	3.588494789740457	3.2889329447384505
SAMD9	3.5877283714546495	3.288166526452643
TOMM40L	3.5845880662389233	3.285026221236917
SPATA20P1	3.5838265050748457	3.2842646600728393
SERPINE1	3.581557044094042	3.2819951990920355
FADS1	3.5783671896106766	3.2788053446086702
SLC49A3	3.576057698219905	3.2764958532178987
SLC3A2	3.5751248091268653	3.275562964124859
IFIT5	3.572670655782273	3.2731088107802666
MAP2K6	3.57252890871479	3.2729670637127835
AP5B1	3.570744250479757	3.2711824054777505
AC025682.2	3.5689908147307676	3.2694289697287613
FCAR	3.5683856278243797	3.2688237828223734
AUNIP	3.567943571982323	3.2683817269803166
IFIH1	3.562628046400901	3.2630662013988947
RN7SL473P	3.561491268906242	3.2619294239042356
SPC25	3.5613571278385048	3.2617952828364984
PCYT1B	3.5597198300366633	3.260157985034657
ARMC7	3.5593179862895066	3.2597561412875002
CASP5	3.5585512495387053	3.258989404536699
AC068722.2	3.5565328076454046	3.2569709626433982
IFIT3	3.5519118208905396	3.2523499758885333
BATF2	3.5518564214642554	3.252294576462249
PATL1	3.5515192841647254	3.251957439162719
GLDC	3.5496022710905133	3.250040426088507
SLC22A16	3.5464636463655688	3.2469018013635624
IGKV2-24	3.5451744444904953	3.245612599488489
FCGR1B	3.5409299830519423	3.241368138049936
ANXA3	3.540067709346904	3.2405058643448976
DEPDC1	3.537908216636058	3.2383463716340515
HNRNPMP1	3.5356134732488185	3.236051628246812
MIR3945HG	3.5333788413452916	3.2338169963432852
RPS3AP43	3.533320943223611	3.2337590982216047
CYTOR	3.5305203545257373	3.230958509523731
TRIM69	3.528433025473387	3.2288711804713808
RAD51	3.5274200561551594	3.227858211153153
H2AC15	3.5257184480570367	3.2261566030550304
DDX60L	3.5228684611923944	3.223306616190388
AC021321.2	3.519484994171773	3.219923149169767
CNP	3.519471672593191	3.219909827591185
AC020658.5	3.518407824409739	3.2188459794077326
AC105415.1	3.5177521371675082	3.218190292165502
RECQL4	3.517653245779219	3.2180914007772126
RNF213	3.5173787043084643	3.217816859306458
SHFL	3.51729191027625	3.2177300652742438
IGF2BP3	3.5150620136844863	3.21550016868248
LILRB4	3.5149514439365053	3.215389598934499
AP003119.1	3.5142837294455114	3.214721884443505
RHBDF2	3.512788048079129	3.213226203077123
LBX2	3.512593883286035	3.2130320382840285
LINC02709	3.5073875983589065	3.2078257533569
APBB3	3.5049991509367464	3.20543730593474
H2BC8	3.504368720687371	3.2048068756853647
MTHFD2	3.5039606312033675	3.204398786201361
DRC1	3.50217659644956	3.2026147514475536
GBA	3.5017648932520093	3.202203048250003
ITGA7	3.5010184161738316	3.2014565711718252
AC243772.3	3.500111349455269	3.200549504453263
ZC3H12A	3.4998532694476134	3.200291424445607
DUSP5	3.4970556176808874	3.197493772678881
IGHV3-64D	3.4964538394848086	3.1968919944828023
RNASE2	3.4963506964594266	3.1967888514574203
HPN	3.4938592628626215	3.194297417860615
WSB1	3.4914173384872056	3.1918554934851993
AC136475.7	3.4908603617981435	3.191298516796137
MTND5P32	3.490674959508182	3.1911131145061757
CLEC2B	3.4876019513295327	3.1880401063275263
AC012363.2	3.48754657688306	3.1879847318810537
TRIP13	3.4872099836025137	3.1876481386005073
BST2	3.486303682734244	3.186741837732238
AC106028.3	3.482603073348398	3.183041228346392
AL136295.2	3.48195547777027	3.182393632768264
FABP5P2	3.480320098259372	3.1807582532573657
IFI27L2	3.473961982610622	3.1744001376086155
APOBEC3A	3.4729260499911994	3.173364204989193
MPZ	3.468726363584264	3.1691645185822575
LINC02086	3.4672885749548827	3.1677267299528764
AC092745.4	3.4669538072888106	3.1673919622868043
KIAA1841	3.4648408317647332	3.165278986762727
RN7SL587P	3.4612562194948993	3.161694374492893
TRIB1	3.4608700981945444	3.161308253192538
MFSD14B	3.4602984778191406	3.1607366328171342
DSCC1	3.459372169072036	3.1598103240700297
CD70	3.458929714997509	3.159367869995503
CTSD	3.4578570465895706	3.1582952015875643
SNAI1	3.457029965365748	3.157468120363742
TBC1D2	3.4568720286953076	3.1573101836933013
RNASE1	3.456556056534257	3.1569942115322505
PPARG	3.45624271108251	3.1566808660805035
AP001610.2	3.4560141322172386	3.1564522872152323
AC068299.2	3.4547737142861705	3.155211869284164
BCRP3	3.4527232065543374	3.153161361552331
DISC1	3.4520945497276947	3.1525327047256884
CFLAR-AS1	3.449870598478791	3.150308753476785
CDK5RAP2	3.44930342887335	3.149741583871344
ZNF812P	3.448768516826731	3.1492066718247247
RSAD2	3.447731446061646	3.1481696010596396
SELL	3.44735169876168	3.1477898537596736
CD14	3.44568736003384	3.1461255150318337
FAM20A	3.4413071916469766	3.1417453466449703
IGLV2-18	3.4402223360076873	3.140660491005681
MX1	3.4381308264534787	3.1385689814514723
S100A9	3.4375450634085976	3.1379832184065912
EZH2	3.436780680975917	3.137218835973911
H2AC6	3.4358197120640015	3.136257867061995
IGKV1-27	3.4335908345437147	3.1340289895417084
IGHV3-11	3.4335748540915167	3.1340130090895104
EFCAB2	3.432470435441878	3.1329085904398717
CRYBG2	3.432219653368146	3.13265780836614
SP100	3.431974298826983	3.1324124538249767
NMI	3.4312158435107025	3.131653998508696
AC092755.2	3.4303898423607975	3.130827997358791
RPL39P36	3.4289983002858935	3.129436455283887
CSRNP1	3.426175905229545	3.1266140602275385
AC007613.1	3.4260372551961287	3.1264754101941223
POLQ	3.424679995477856	3.1251181504758496
AC145207.8	3.423312066683388	3.1237502216813815
H4C2	3.4230998475714083	3.123538002569402
GBP1P1	3.421805620673857	3.122243775671851
SEPTIN4	3.420763368679142	3.1212015236771355
GPD2	3.4190150062577116	3.1194531612557053
JUN	3.417413814213132	3.1178519692111255
UBAC2-AS1	3.4145393921128138	3.1149775471108074
U73166.1	3.413292347067042	3.1137305020650357
GMDS-DT	3.409635310387109	3.1100734653851028
SLC25A34	3.4082217033599993	3.108659858357993
AC106028.2	3.406945103446904	3.1073832584448975
AL603914.1	3.4052416682034035	3.105679823201397
IGHV3-7	3.4035298626754793	3.103968017673473
GFI1	3.402275476538118	3.1027136315361115
HPDL	3.4004051596898313	3.100843314687825
DNAJC1	3.399239330830047	3.0996774858280407
SIL1	3.398133730599652	3.0985718855976456
BTN3A1	3.3974083141772984	3.097846469175292
TMEM140	3.3948396162366263	3.09527777123462
STAT2	3.3888854861207798	3.0893236411187734
STOM	3.386980452853619	3.0874186078516126
MIR6126	3.38497166924997	3.0854098242479635
AC092535.5	3.3845026519733885	3.084940806971382
SLC2A3	3.38421087636772	3.084649031365714
KLHDC7B	3.3837283141722656	3.0841664691702593
PBK	3.3832478437188884	3.083685998716882
CCR5AS	3.382235186466611	3.082673341464605
CDKN2A	3.3820673002958506	3.0825054552938442
DEPDC1B	3.3813058900582926	3.0817440450562863
AP001266.1	3.3812565286411993	3.081694683639193
FCGR1CP	3.3764569675981893	3.076895122596183
DYNLRB1	3.3710334951237333	3.071471650121727
TCN2	3.3707995204322088	3.0712376754302024
AC009690.1	3.3692826079448435	3.069720762942837
SORT1	3.3683400095714062	3.0687781645694
STBD1	3.368097161339252	3.0685353163372455
CD38	3.362736100585573	3.063174255583567
OR7E100P	3.3625426744920603	3.062980829490054
IGHV1-45	3.362037731522141	3.0624758865201347
SAT1	3.361276006009982	3.0617141610079757
CTSL	3.3608372320615274	3.061275387059521
IGLVI-70	3.35968883950588	3.060126994503874
SH3GLB1	3.3560424153907236	3.0564805703887172
AC087289.1	3.3540563859126307	3.0544945409106243
PML	3.353396507442247	3.0538346624402406
SULT1A3	3.3530104808006653	3.053448635798659
AC021092.1	3.351462812944391	3.0519009679423847
UBE2T	3.3503289710530972	3.050767126051091
AC008763.3	3.3499456082565837	3.0503837632545774
IGHA1	3.3496777367448956	3.050115891742889
OOSP3	3.3490555382341403	3.049493693232134
PAX3	3.348591513084332	3.0490296680823255
AOAH-IT1	3.347468034317051	3.0479061893150448
TLR5	3.346594620084821	3.0470327750828146
MFSD13A	3.346131654982511	3.0465698099805048
DHRS13	3.345450238159978	3.0458883931579717
MTCYBP23	3.344726024952685	3.0451641799506786
IGHV3-74	3.343474503755905	3.0439126587538987
LY6G6C	3.3398279287675003	3.040266083765494
LGALS3BP	3.33735286723259	3.0377910222305835
FANCA	3.3353735372896316	3.0358116922876253
IGKV1-39	3.330961612394155	3.0313997673921484
CKS2	3.328654096865696	3.02909225186369
AF201337.1	3.3275893338777114	3.028027488875705
LIF	3.3263076383759245	3.026745793373918
FABP5	3.323517344143409	3.023955499141403
UCKL1-AS1	3.3233477818258783	3.023785936823872
CHPF	3.321565161281253	3.0220033162792466
PSMB8	3.3203690115651123	3.020807166563106
MIR5587	3.319667756342805	3.020105911340799
ZWINT	3.318923870111207	3.0193620251092006
AL031600.3	3.317161912122896	3.0176000671208896
AC139495.2	3.3167035071248017	3.0171416621227953
H2AC19	3.3149876418683264	3.01542579686632
H2BC9	3.314875161728938	3.0153133167269317
NDUFAF1	3.313987545195941	3.0144257001939345
FFAR2	3.3139538914462836	3.0143920464442773
IGLV2-23	3.312251250899099	3.0126894058970928
IGFBP2	3.3116659418658108	3.0121040968638044
AC060766.5	3.3113194670678174	3.011757622065811
BLOC1S1	3.3083669344039706	3.0088050894019642
AC068989.1	3.3059390435985914	3.006377198596585
MAP1LC3B2	3.304121488509595	3.0045596435075885
MIR4435-2HG	3.3038274463061996	3.0042656013041933
SLA	3.3025999013218637	3.0030380563198573
IGKV3D-11	3.301618299704925	3.0020564547029185
AL162431.1	3.299365644631079	2.9998037996290727
AL137247.1	3.296119655335316	2.9965578103333095
SMIM3	3.2936718148611197	2.9941099698591134
CLEC5A	3.2935777098508385	2.994015864848832
SNX20	3.293332306099137	2.9937704610971307
SSC4D	3.2930377002465985	2.993475855244592
IGHM	3.292923797619326	2.99336195261732
IL15RA	3.292865265233335	2.9933034202313284
MYL6B	3.2923471046093953	2.992785259607389
BVES	3.2871296544252564	2.98756780942325
AC007292.1	3.286967234666805	2.9874053896647985
AC060766.4	3.2868507386555303	2.987288893653524
AC104837.2	3.2862961053575637	2.9867342603555573
HAUS4	3.283239609631197	2.9836777646291908
FSTL3	3.28177956874711	2.9822177237451037
CD27-AS1	3.2811990370523936	2.9816371920503872
ARL8A	3.279939860574776	2.9803780155727697
IGHV1-58	3.2780663705589137	2.9785045255569074
FBXL5	3.2766103659136525	2.977048520911646
MAD2L1BP	3.2752970806496204	2.975735235647614
